ListSchema={"schemaXmlList":["<Field ID=\"{fa564e0f-0c70-4ab9-b863-0177e6ddd247}\" Type=\"Text\" Name=\"Title\" DisplayName=\"Title\" Required=\"FALSE\" SourceID=\"http://schemas.microsoft.com/sharepoint/v3\" StaticName=\"Title\" FromBaseType=\"TRUE\" MaxLength=\"255\" />","<Field ID=\"{6bc5c12c-afba-4397-989d-54698630505e}\" DisplayName=\"Serial #\" Name=\"field_1\" StaticName=\"field_1\" Type=\"Note\" />","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" CustomFormatter=\"{&quot;elmType&quot;:&quot;div&quot;,&quot;style&quot;:{&quot;flex-wrap&quot;:&quot;wrap&quot;,&quot;display&quot;:&quot;flex&quot;},&quot;children&quot;:[{&quot;elmType&quot;:&quot;div&quot;,&quot;style&quot;:{&quot;box-sizing&quot;:&quot;border-box&quot;,&quot;padding&quot;:&quot;4px 8px 5px 8px&quot;,&quot;overflow&quot;:&quot;hidden&quot;,&quot;text-overflow&quot;:&quot;ellipsis&quot;,&quot;display&quot;:&quot;flex&quot;,&quot;border-radius&quot;:&quot;16px&quot;,&quot;height&quot;:&quot;24px&quot;,&quot;align-items&quot;:&quot;center&quot;,&quot;white-space&quot;:&quot;nowrap&quot;,&quot;margin&quot;:&quot;4px 4px 4px 4px&quot;},&quot;attributes&quot;:{&quot;class&quot;:{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;On Ground&quot;]},&quot;sp-css-backgroundColor-BgGreen sp-css-borderColor-WhiteFont sp-css-color-WhiteFont sp-css-color-WhiteFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;Out for Cal&quot;]},&quot;sp-css-backgroundColor-BgGold sp-css-borderColor-GoldFont sp-css-color-GoldFont sp-css-color-GoldFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;Pending Shipping&quot;]},&quot;sp-css-backgroundColor-BgCyan sp-css-borderColor-CyanFont sp-css-color-CyanFont sp-css-color-CyanFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;&quot;]},&quot;&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;Turned In&quot;]},&quot;sp-css-backgroundColor-BgCoral sp-css-color-CoralFont sp-css-color-CoralFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;Out for Repair/Service&quot;]},&quot;sp-css-backgroundColor-BgOrange sp-css-borderColor-WhiteFont sp-css-color-WhiteFont sp-css-color-WhiteFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;Deadlined&quot;]},&quot;sp-css-backgroundColor-BgLightGray sp-css-borderColor-LightGrayFont sp-css-color-LightGrayFont sp-css-color-LightGrayFont&quot;,&quot;sp-field-borderAllRegular sp-field-borderAllSolid sp-css-borderColor-neutralSecondary&quot;]}]}]}]}]}]}]}},&quot;children&quot;:[{&quot;elmType&quot;:&quot;span&quot;,&quot;style&quot;:{&quot;overflow&quot;:&quot;hidden&quot;,&quot;text-overflow&quot;:&quot;ellipsis&quot;,&quot;padding&quot;:&quot;0 3px&quot;},&quot;txtContent&quot;:&quot;[$field_2]&quot;,&quot;attributes&quot;:{&quot;class&quot;:{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;On Ground&quot;]},&quot;sp-css-color-WhiteFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;Out for Cal&quot;]},&quot;sp-css-color-GoldFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;Pending Shipping&quot;]},&quot;sp-css-color-CyanFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;&quot;]},&quot;&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;Turned In&quot;]},&quot;sp-css-color-CoralFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;Out for Repair/Service&quot;]},&quot;sp-css-color-WhiteFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$field_2]&quot;,&quot;Deadlined&quot;]},&quot;sp-css-color-LightGrayFont&quot;,&quot;&quot;]}]}]}]}]}]}]}}}]}],&quot;templateId&quot;:&quot;BgColorChoicePill&quot;}\" DisplayName=\"Status\" FillInChoice=\"FALSE\" Format=\"Dropdown\" Name=\"field_2\" Title=\"Status\" Type=\"Choice\" ID=\"{3eed93e4-ad5b-4a68-b004-3a4664d05e99}\" StaticName=\"field_2\"><CHOICES><CHOICE>On Ground</CHOICE><CHOICE>Out for Cal</CHOICE><CHOICE>Pending Shipping</CHOICE><CHOICE>Turned In</CHOICE><CHOICE>Out for Repair/Service</CHOICE><CHOICE>Deadlined</CHOICE></CHOICES></Field>","<Field ID=\"{2614870f-f495-4b55-b230-fd418531e0c5}\" DisplayName=\"Date Due\" Name=\"field_3\" StaticName=\"field_3\" Type=\"Text\" />","<Field ID=\"{de44da30-14bd-405d-abc9-de65526bb66a}\" DisplayName=\"Proj T/I Date\" Name=\"field_4\" StaticName=\"field_4\" Type=\"Text\" />","<Field ID=\"{b94b12f0-e8c4-4857-af91-750a2cf6f61c}\" DisplayName=\"Date Sent\" Name=\"field_5\" StaticName=\"field_5\" Type=\"Text\" />","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" DisplayName=\"Calibration Shop\" FillInChoice=\"TRUE\" Format=\"Dropdown\" Name=\"field_6\" Title=\"Calibration Shop\" Type=\"Choice\" ID=\"{69db18bb-296d-4f35-a924-85b17e3029b4}\" StaticName=\"field_6\"><CHOICES><CHOICE>LBCSMS</CHOICE><CHOICE>COMSUPCEN</CHOICE><CHOICE>TMDE STOCKTON</CHOICE><CHOICE>HOMESTATION</CHOICE></CHOICES><Default>HOMESTATION</Default></Field>","<Field ID=\"{e84156d9-44ce-4015-9491-f8f96d9e093c}\" DisplayName=\"Location\" Name=\"field_7\" StaticName=\"field_7\" Type=\"Text\" />","<Field ID=\"{6622a4db-9e98-4284-9db2-f8e310416a01}\" DisplayName=\"Last Cal\" Name=\"field_8\" StaticName=\"field_8\" Type=\"Text\" />","<Field ID=\"{60bd2995-3b8c-4f8c-bc61-d7872716b953}\" DisplayName=\"Shipping Dimensions\" Name=\"field_9\" StaticName=\"field_9\" Type=\"Text\" />","<Field ID=\"{da02248e-f817-499b-85ce-417824120ed2}\" DisplayName=\"NOTES\" Name=\"field_10\" StaticName=\"field_10\" Type=\"Text\" />","<Field ID=\"{ccf2e0d8-d5c2-482e-946e-7033bf4d0da8}\" DisplayName=\"Images\" Name=\"field_11\" StaticName=\"field_11\" Type=\"Text\" />","<Field ID=\"{0d074022-5039-4025-b180-402648e1cc35}\" DisplayName=\"Associated files\" Name=\"field_12\" StaticName=\"field_12\" Type=\"Number\" />","<Field ClientSideComponentId=\"00000000-0000-0000-0000-000000000000\" CustomFormatter=\"{&quot;elmType&quot;:&quot;div&quot;,&quot;style&quot;:{&quot;flex-wrap&quot;:&quot;wrap&quot;,&quot;display&quot;:&quot;flex&quot;},&quot;children&quot;:[{&quot;elmType&quot;:&quot;div&quot;,&quot;style&quot;:{&quot;box-sizing&quot;:&quot;border-box&quot;,&quot;padding&quot;:&quot;4px 8px 5px 8px&quot;,&quot;overflow&quot;:&quot;hidden&quot;,&quot;text-overflow&quot;:&quot;ellipsis&quot;,&quot;display&quot;:&quot;flex&quot;,&quot;border-radius&quot;:&quot;16px&quot;,&quot;height&quot;:&quot;24px&quot;,&quot;align-items&quot;:&quot;center&quot;,&quot;white-space&quot;:&quot;nowrap&quot;,&quot;margin&quot;:&quot;4px 4px 4px 4px&quot;},&quot;attributes&quot;:{&quot;class&quot;:{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;SVY&quot;]},&quot;sp-css-backgroundColor-BgCornflowerBlue sp-css-color-CornflowerBlueFont sp-css-color-CornflowerBlueFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;SVY-A&quot;]},&quot;sp-css-backgroundColor-BgDarkBlue sp-css-borderColor-WhiteFont sp-field-fontSizeSmall sp-css-color-WhiteFont sp-css-color-WhiteFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;SVY-B&quot;]},&quot;sp-css-backgroundColor-BgDarkPurple sp-css-borderColor-WhiteFont sp-field-fontSizeSmall sp-css-color-WhiteFont sp-css-color-WhiteFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;MED&quot;]},&quot;sp-css-backgroundColor-BgMintGreen sp-css-color-MintGreenFont sp-css-color-MintGreenFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;OPS&quot;]},&quot;sp-css-backgroundColor-BgGold sp-css-color-GoldFont sp-css-color-GoldFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;&quot;]},&quot;&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;COMS&quot;]},&quot;sp-css-backgroundColor-BgCoral sp-css-color-CoralFont sp-css-color-CoralFont&quot;,&quot;sp-field-borderAllRegular sp-field-borderAllSolid sp-css-borderColor-neutralSecondary&quot;]}]}]}]}]}]}]}},&quot;children&quot;:[{&quot;elmType&quot;:&quot;span&quot;,&quot;style&quot;:{&quot;overflow&quot;:&quot;hidden&quot;,&quot;text-overflow&quot;:&quot;ellipsis&quot;,&quot;padding&quot;:&quot;0 3px&quot;},&quot;txtContent&quot;:&quot;[$Section]&quot;,&quot;attributes&quot;:{&quot;class&quot;:{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;SVY&quot;]},&quot;sp-css-color-CornflowerBlueFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;SVY-A&quot;]},&quot;sp-field-fontSizeSmall sp-css-color-WhiteFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;SVY-B&quot;]},&quot;sp-field-fontSizeSmall sp-css-color-WhiteFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;MED&quot;]},&quot;sp-css-color-MintGreenFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;OPS&quot;]},&quot;sp-css-color-GoldFont&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;&quot;]},&quot;&quot;,{&quot;operator&quot;:&quot;:&quot;,&quot;operands&quot;:[{&quot;operator&quot;:&quot;==&quot;,&quot;operands&quot;:[&quot;[$Section]&quot;,&quot;COMS&quot;]},&quot;sp-css-color-CoralFont&quot;,&quot;&quot;]}]}]}]}]}]}]}}}]}],&quot;rulesOrder&quot;:[0,6,1,2,3,4,5],&quot;templateId&quot;:&quot;BgColorChoicePill&quot;}\" DisplayName=\"Section\" FillInChoice=\"FALSE\" Format=\"Dropdown\" Name=\"Section\" Title=\"Section\" Type=\"Choice\" ID=\"{6dc9b09b-3a1c-4728-98f8-dc80f3c340ad}\" StaticName=\"Section\"><CHOICES><CHOICE>SVY</CHOICE><CHOICE>SVY-A</CHOICE><CHOICE>SVY-B</CHOICE><CHOICE>MED</CHOICE><CHOICE>OPS</CHOICE><CHOICE>COMS</CHOICE></CHOICES><Default>SVY</Default></Field>","<Field ID=\"{82642ec8-ef9b-478f-acf9-31f7d45fbc31}\" ReadOnly=\"TRUE\" Type=\"Computed\" Name=\"LinkTitle\" DisplayName=\"Piece of Equipment\" DisplayNameSrcField=\"Title\" ClassInfo=\"Menu\" AuthoringInfo=\"(linked to item with edit menu)\" ListItemMenuAllowed=\"Required\" LinkToItemAllowed=\"Prohibited\" SourceID=\"http://schemas.microsoft.com/sharepoint/v3\" StaticName=\"LinkTitle\" FromBaseType=\"TRUE\"><FieldRefs><FieldRef Name=\"Title\" /><FieldRef Name=\"LinkTitleNoMenu\" /><FieldRef Name=\"_EditMenuTableStart2\" /><FieldRef Name=\"_EditMenuTableEnd\" /></FieldRefs><DisplayPattern><FieldSwitch><Expr><GetVar Name=\"FreeForm\" /></Expr><Case Value=\"TRUE\"><Field Name=\"LinkTitleNoMenu\" /></Case><Default><HTML><![CDATA[<div class=\"ms-vb itx\" onmouseover=\"OnItem(this)\" CTXName=\"ctx]]></HTML><Field Name=\"_EditMenuTableStart2\" /><HTML><![CDATA[\">]]></HTML><Field Name=\"LinkTitleNoMenu\" /><HTML><![CDATA[</div>]]></HTML><HTML><![CDATA[<div class=\"s4-ctx\" onmouseover=\"OnChildItem(this.parentNode); return false;\">]]></HTML><HTML><![CDATA[<span>&nbsp;</span>]]></HTML><HTML><![CDATA[<a onfocus=\"OnChildItem(this.parentNode.parentNode); return false;\" onclick=\"PopMenuFromChevron(event); return false;\" href=\"javascript:;\" title=\"Open Menu\"></a>]]></HTML><HTML><![CDATA[<span>&nbsp;</span>]]></HTML><HTML><![CDATA[</div>]]></HTML></Default></FieldSwitch></DisplayPattern></Field>"]}
"Piece of Equipment","Serial %23","Status","Date Due","Proj T/I Date","Date Sent","Calibration Shop","Location","Last Cal","Section","Shipping Dimensions","NOTES","Images","Associated files"
"Torque Wrench","YDY611","On Ground","2/22/2027","1/21/2028",,"HOMESTATION","Survey Training Room","3/4/2026","COMS",,,,"0"
"IM263/PDR77 - Water Test Kit","09758C","On Ground","12/18/2027","11/12/2026",,"CSMS - Stockton","Survey Training Room","1/2/2025","SVY",,,,"0"
"Torque Wrench (Screwdriver) - MX908","0720400266","Out for Repair/Service","11/17/2027","10/15/2027",,"CSMS - Stockton","Survey Training Room","11/17/2025","OPS","N/A",,,"0"
"Mask Fit Tester (8020M TACT)","25592","On Ground","8/26/2027","7/26/2027",,"Manufacturer","Survey Training Room","3/4/2026","MED",,,,"0"
"Radeye SPRD-GN (O7)","10549","On Ground","4/1/2027","3/1/2027",,"CSMS - Stockton","Survey Members","4/6/2026","OPS",,,,"1"
"Radeye SPRD-GN (A2)","10521","On Ground","4/1/2027","3/1/2027",,"CSMS - Stockton","Survey Members","4/6/2026",,,,,"1"
"Identifinder R425 GN","422361701132","On Ground","3/29/2027","2/9/2027",,"ComSupCen","V3","3/29/2026",,"16.5"" x 13"" x 7"" - 10 lbs. - identiFINDER Pelican Case","Changed from 5-yr Cal to Annual Cal on 16 Sep 2024",,"0"
"AN/PDR-77","1160A","On Ground","3/27/2026","2/27/2027",,"HOMESTATION","V3","4/1/2026",,,,,"0"
"RGU-100-GO (UDR-14)","132682786","On Ground","3/5/2027","2/5/2027",,"CSMS - Stockton","Survey Training Room","3/6/2026",,,,,"1"
"RGU-100-GO (UDR-14)","132682773","On Ground","3/5/2027","2/5/2027",,"CSMS - Stockton","Survey Training Room","3/6/2026",,,,,"1"
"RGU-100-GO (UDR-14)","132682767","On Ground","3/5/2027","2/5/2027",,"CSMS - Stockton","Survey Training Room","3/6/2026",,,,,"1"
"AN/UDR-13","05965B","On Ground","3/5/2027","2/5/2027",,"HOMESTATION","Survey Training Room","3/6/2026",,,,,"0"
"AN/UDR-13","08309B","On Ground","3/5/2027","2/5/2027",,"CSMS - Stockton","Survey Training Room","3/6/2026",,,,,"0"
"AN/UDR-13","05952B","On Ground","3/5/2027","2/5/2027",,"CSMS - Stockton","Survey Training Room","3/6/2026",,,,,"0"
"AN/UDR-13","05963B","On Ground","3/5/2027","2/5/2027",,"CSMS - Stockton","Survey Training Room","3/6/2026",,,,,"0"
"Torque Wrench - ALS PR2","DXE72328","On Ground","3/5/2027","2/2/2027",,"CSMS - Stockton","Survey Training Room","9/11/2025",,,,,"0"
"Torque Wrench","YCF266","On Ground","3/3/2027","2/2/2027",,"CSMS - Stockton","Survey Training Room","3/13/2025",,,,,"0"
"RGU-100-GO (UDR-14)","132682732","On Ground","3/1/2027","2/1/2027",,"LBCSMS","Survey Training Room","3/6/2025",,,,,"1"
"Level A Pressure Tester","MM0009827400026","On Ground","2/20/2027","1/20/2027",,"ComSupCen","Survey Training Room","2/20/2026",,"18.5"" x 15.5"" x 8"" - 14 lbs. - Lvl A Pressure Tester Case",,,"1"
"Anemometer - Kestrel 4500 NV Weather Tracker","734390","On Ground","2/18/2027","1/18/2027",,"CSMS - Stockton","OPS","2/23/2026",,,,,"0"
"AN/UDR-13","05962B","On Ground","2/5/2027","1/6/2027",,"CSMS - Stockton","Survey Training Room","2/6/2026",,,,,"0"
"AN/UDR-13","05961B","On Ground","2/5/2027","1/6/2027",,"CSMS - Stockton","Survey Training Room","2/6/2026",,,,,"0"
"IBAC 2","001052","On Ground","1/20/2027","12/16/2026",,"ComSupCen","Survey Training Room","1/20/2026",,"25"" x 25"" x 14"" - 50 lbs. - IBAC 2 Pelican Case",,,"1"
"Porta Count Model 8048, Blue","8048204012","On Ground","11/3/2026","11/3/2026",,"CSMS - Stockton","Survey Training Room","12/8/2025",,,,,"0"
"Draeger RZ7000","ARKF-0007","On Ground","10/31/2026","8/10/2026",,"ComSupCen","Survey Training Room","8/29/2024",,,,,"1"
"AN/PDR-77","0179B","On Ground","10/23/2026","9/25/2026",,"CSMS - Stockton","V3","10/30/2025",,,,,"0"
"AN/PDR-77","0398B","On Ground","9/27/2026","8/25/2026",,"CSMS - Stockton","Decon/Log","10/2/2025",,,,,"0"
"Ohio Lumex Hg Detector","0722923640","On Ground","8/25/2026","7/24/2026",,"Manufacturer","Science","8/25/2025",,,,,"1"
"Identifinder R425 GN","422361701131","On Ground","8/23/2026","6/23/2026",,"ComSupCen","V3","8/23/2025",,"16.5"" x 13"" x 7"" - 10 lbs. - identiFINDER Pelican Case","Changed from 5-yr Cal to Annual Cal on 16 Sep 2024",,"0"
"JTM93 - Multimeter","01503128","On Ground","8/18/2026","7/1/2026",,"CSMS - Stockton","Survey Training Room","2/24/2025",,,,,"1"
"Level A Pressure Tester","MM0011363700003","On Ground","8/15/2026","7/15/2026",,"ComSupCen","Survey Training Room","8/15/2025",,"18.5"" x 15.5"" x 8"" - 14 lbs. - Lvl A Pressure Tester Case",,,"1"
"AN/VDR-2","0171D","On Ground","8/15/2026","7/14/2026",,"CSMS - Stockton","V3","8/20/2025",,,,,"0"
"RGU-100-GO (UDR-14)","132682768","On Ground","8/15/2026","7/14/2026",,"CSMS - Stockton","Survey Training Room","8/20/2025",,,,,"1"
"RGU-100-GO (UDR-14)","132682816","On Ground","8/15/2026","7/14/2026",,"CSMS - Stockton","Survey Training Room","8/20/2025",,,,,"1"
"AN/UDR-13","05958B","On Ground","8/15/2026","7/14/2026",,"CSMS - Stockton","Survey Training Room","8/20/2025",,,,,"0"
"AN/UDR-13","05955B","On Ground","8/15/2026","7/14/2026",,"CSMS - Stockton","Survey Training Room","8/20/2025",,,,,"0"
"RGU-100-GO (UDR-14)","132682811","On Ground","8/15/2026","7/14/2026",,"CSMS - Stockton","V2","8/20/2025",,,,,"1"
"RGU-100-GO (UDR-14)","132682794","On Ground","8/15/2026","7/14/2026",,"CSMS - Stockton","V2","8/20/2025",,,,,"1"
"RGU-100-GO (UDR-14)","132683304","On Ground","8/15/2026","7/14/2026",,"CSMS - Stockton","Survey Training Room","8/20/2025",,,,,"0"
"Identifinder UW NGH","904628-1234","On Ground","8/2/2026","7/2/2026",,"ComSupCen","V2",,,,,,"0"
"Radeye SPRD-GN (A7)","10556","On Ground","7/27/2026","6/16/2026",,"CSMS - Stockton","Survey Members","8/1/2025",,,,,"1"
"Radeye SPRD-GN (O1)","10486","On Ground","7/27/2026","6/16/2026",,"CSMS - Stockton","Survey Members","8/1/2025",,,,,"1"
"Radeye SPRD-GN (A1)","10537","On Ground","7/27/2026","6/16/2026",,"CSMS - Stockton","Survey Members","8/1/2025",,,,,"1"
"RGU-100-GO (UDR-14)","132682800","On Ground","7/26/2026","6/16/2026",,"CSMS - Stockton","Survey Training Room","7/31/2025",,,,,"1"
"RGU-100-GO (UDR-14)","132682778","On Ground","7/26/2026","6/16/2026",,"CSMS - Stockton","Survey Training Room","7/31/2025",,,,,"1"
"XACT 5000","ARJF-0057","On Ground","7/26/2026","6/16/2026",,"ComSupCen","Survey Training Room","8/26/2025",,"19.5"" x 15.5"" x 7.5"" - 13 lbs. - Orange Draeger Pelican Case",,,"0"
"Identifinder UW NGH","904628-1264","Out for Repair/Service","7/26/2026","5/14/2026","3/17/2026","ComSupCen","Survey Training Room",,,"13.5” x 11.5” x 6.5” - 8 lbs. - UW Pelican Case",,,"0"
"Anemometer - Kestrel 5400 Heat Stress Tracker (Kit Wet Bulb)","3032195","On Ground","7/6/2026","6/9/2026",,"CSMS - Stockton","Science","7/11/2025",,"N/A",,,"0"
"Identifinder R400 LGH","1044463-2085","Out for Repair/Service","6/28/2026","4/9/2026","3/17/2026","ComSupCen","V3",,,"16” x 13” x 7” - 9 lbs. - R400 Pelican Case",,,"0"
"RGU-100-GO (UDR-14)","132682743","Out for Cal","6/27/2026",,"4/27/2026","CSMS - Stockton","Survey Training Room","7/2/2025",,,,,"1"
"AN/UDR-13","05960B","Out for Cal","6/27/2026",,"4/27/2026","CSMS - Stockton","Survey Training Room","7/2/2025",,,,,"0"
"AN/UDR-13","05967B","Out for Cal","6/27/2026",,"4/27/2026","CSMS - Stockton","Survey Training Room","7/2/2025",,,,,"0"
"RGU-100-GO (UDR-14)","132682733","Out for Cal","6/27/2026",,"4/27/2026","CSMS - Stockton","Survey Members","7/2/2025",,,,,"1"
"AccuFIT9000 Mask Fit Tester","693464","Pending Shipping","6/1/2026","5/18/2026",,"ComSupCen","Survey Training Room","6/24/2024",,"20.5” x 17” x 8.5” - 13 lbs. - Accutech Pelican Case","Uses PortaCount Tablet",,"0"
"PT300 Air Load Scale","24083372","Out for Cal","5/8/2026",,"4/27/2026","CSMS - Stockton","Survey Training Room","12/10/2025",,,,,"1"
"PT300 Air Load Scale","24083374","Out for Cal","5/8/2026",,"4/27/2026","CSMS - Stockton","Survey Training Room","12/10/2025",,,,,"1"
"PT300 Air Load Scale","24083373","Out for Cal","5/8/2026",,"4/27/2026","CSMS - Stockton","Survey Training Room","12/10/2025",,,,,"1"
"PT300 Air Load Scale","24083375","Out for Cal","5/8/2026",,"4/27/2026","CSMS - Stockton","Survey Training Room","12/10/2025",,,,,"1"
"Queastor 5000","AREL-0019
","Pending Shipping","4/30/2026","3/9/2026",,"ComSupCen","Survey Training Room","4/14/2025",,,,,"0"
"O2 Transfer (Booster) Pump","12079","Pending Shipping","4/12/2026","3/12/2026",,"ComSupCen","Vehicle Bay","4/12/2025",,,,,"0"
"Anemometer - 4500NV","734572","On Ground","3/21/2026","2/17/2026",,"CSMS - Stockton","OPS","3/26/2025",,,,,"0"
"AN/PDR75A","1206000183","Out for Cal","3/7/2026","2/10/2026","4/2/2026","CSMS - Stockton","Survey Training Room","3/12/2025",,,,,"0"
"Anomometer - 5500 Weather Tracker","2386189","Out for Cal","2/18/2026","1/18/2026","3/20/2026","CSMS - Stockton","1SG","8/27/2024",,,,,"0"
"AN/VDR-2","0298D","Out for Repair/Service","2/7/2026","1/12/2026",,"CSMS - Stockton","V2","2/12/2025",,,,,"0"
"XACT 5000","ARJF-0022","Out for Cal","2/2/2026",,"2/12/2026","ComSupCen","Survey Training Room","2/20/2025",,"19.5"" x 15.5"" x 7.5"" - 13 lbs. - Orange Draeger Pelican Case",,,"0"
"Torque Wrench - IBAC 2","YDY609","Out for Cal","1/26/2026",,"1/22/2026","CSMS - Stockton","Survey Training Room","2/6/2024",,,,,"0"
"Multimeter","BNE685","Out for Cal","3/13/2025",,"3/11/2025","CSMS - Stockton","Decon/Log","3/18/2024",,,,,"0"
"Radeye SPRD-GN","10564","Deadlined","10/27/2022","1/1/2099",,"CSMS - Stockton","N/A",,,,,,"1"
"IBAC ","000747","Turned In",,,"2/27/2024","ComSupCen","N/A",,,,,,"1"
"AN/UDR-13","05959B","Turned In",,,"10/31/2022","CSMS - Stockton","N/A",,,,,,"1"
"Identifinder","3574-818","Turned In",,,"4/11/2024","ComSupCen","N/A",,,,,,"0"
"Identifinder","905473-79","Turned In",,,"3/3/2024","ComSupCen","N/A",,,,,,"0"
